# SYNTHETIC DATASET - GENERATED FOR ACADEMIC DEMONSTRATION ONLY
# This data does NOT represent official Chennai crime statistics.
# Generated by: Chennai Crime Pattern Analyzer (College Capstone Project)
# Fixed seed: 20240101 - Dataset is fully reproducible.
crime_id,date,time,year,month,day_of_week,hour,area,zone,crime_type,severity,latitude,longitude,description,case_status
CMA-001506,2023-03-29,02:48:58,2023,3,Wednesday,2,Chromepet,South West,Assault,LOW,12.946637,80.139822,Assault during a road-rage incident,CLOSED
CMA-001507,2022-08-04,01:00:52,2022,8,Thursday,1,Red Hills,North,Vehicle Theft,LOW,13.189227,80.178230,Vehicle stolen from commercial parking lot,CLOSED
CMA-001508,2021-06-17,13:21:28,2021,6,Thursday,13,Perambur,North,Fraud,MEDIUM,13.116875,80.233247,Job offer scam reported,UNDER_INVESTIGATION
CMA-001509,2020-06-10,17:45:58,2020,6,Wednesday,17,Thoraipakkam,South East,Burglary,HIGH,12.922719,80.232447,Residential burglary reported; entry through rear window,CLOSED
CMA-001510,2023-04-27,23:28:01,2023,4,Thursday,23,Anna Nagar,North,Harassment,MEDIUM,13.084902,80.209965,Harassment complaint registered; offender fled,CLOSED
CMA-001511,2022-08-04,10:17:56,2022,8,Thursday,10,Porur,West,Theft,MEDIUM,13.035080,80.152915,Shoplifting incident at a retail store,CLOSED
CMA-001512,2020-09-05,21:22:09,2020,9,Saturday,21,Chromepet,South West,Theft,MEDIUM,12.947110,80.144693,Theft of personal belongings in a public area,CLOSED
CMA-001513,2023-03-05,20:54:56,2023,3,Sunday,20,Ashok Nagar,Central,Cyber Crime,MEDIUM,13.027123,80.217939,Social media impersonation complaint,CLOSED
CMA-001514,2020-08-15,21:23:53,2020,8,Saturday,21,T Nagar,Central,Vehicle Theft,MEDIUM,13.043735,80.235297,Motorcycle stolen during market visit,CLOSED
CMA-001515,2021-08-04,00:19:25,2021,8,Wednesday,0,Nungambakkam,Central,Theft,MEDIUM,13.058903,80.238151,Pickpocketing reported at a busy market,CLOSED
CMA-001516,2021-07-04,04:57:23,2021,7,Sunday,4,Triplicane,Central,Vehicle Theft,LOW,13.062900,80.273227,Vehicle stolen from commercial parking lot,UNDER_INVESTIGATION
CMA-001517,2024-07-01,16:16:40,2024,7,Monday,16,Tambaram,South West,Fraud,LOW,12.921617,80.095863,Real-estate fraud complaint registered,CLOSED
CMA-001518,2022-06-03,14:55:13,2022,6,Friday,14,Pallavaram,South West,Robbery,HIGH,12.971492,80.148845,Bag snatching during early morning hours,UNDER_INVESTIGATION
CMA-001519,2024-10-17,18:55:16,2024,10,Thursday,18,Nungambakkam,Central,Fraud,LOW,13.060808,80.247283,Real-estate fraud complaint registered,CLOSED
CMA-001520,2021-12-03,20:56:29,2021,12,Friday,20,Kodambakkam,West Central,Theft,LOW,13.052059,80.223536,Petty theft reported near a commercial establishment,CLOSED
CMA-001521,2020-08-18,19:21:15,2020,8,Tuesday,19,Ashok Nagar,Central,Fraud,MEDIUM,13.031513,80.216533,Cheating complaint filed against unknown person,CLOSED
CMA-001522,2020-08-16,15:39:22,2020,8,Sunday,15,Red Hills,North,Theft,LOW,13.186262,80.179069,Shoplifting incident at a retail store,CLOSED
CMA-001523,2021-08-09,00:04:36,2021,8,Monday,0,Perambur,North,Cyber Crime,LOW,13.113033,80.237866,Social media impersonation complaint,UNDER_INVESTIGATION
CMA-001524,2024-06-14,11:55:18,2024,6,Friday,11,Ashok Nagar,Central,Harassment,LOW,13.029673,80.214244,Stalking and harassment complaint filed,UNDER_INVESTIGATION
CMA-001525,2021-10-21,17:52:26,2021,10,Thursday,17,T Nagar,Central,Assault,HIGH,13.038751,80.237922,Physical altercation at a commercial venue,CLOSED
CMA-001526,2022-11-22,23:05:16,2022,11,Tuesday,23,Triplicane,Central,Fraud,LOW,13.058077,80.279807,Cheating complaint filed against unknown person,CLOSED
CMA-001527,2022-04-30,06:31:39,2022,4,Saturday,6,Sholinganallur,South East,Theft,MEDIUM,12.897662,80.226007,Theft of personal belongings in a public area,CLOSED
CMA-001528,2022-06-24,14:20:33,2022,6,Friday,14,Pallavaram,South West,Robbery,MEDIUM,12.970731,80.144475,Armed robbery at a small business,CLOSED
CMA-001529,2021-01-09,19:16:03,2021,1,Saturday,19,Saidapet,Central,Harassment,MEDIUM,13.020974,80.220666,Stalking and harassment complaint filed,UNDER_INVESTIGATION
CMA-001530,2021-12-21,01:11:00,2021,12,Tuesday,1,Tambaram,South West,Fraud,MEDIUM,12.921259,80.102869,Real-estate fraud complaint registered,UNDER_INVESTIGATION
CMA-001531,2022-12-14,05:01:24,2022,12,Wednesday,5,Thoraipakkam,South East,Vehicle Theft,MEDIUM,12.929041,80.225240,Car theft reported from residential street,CLOSED
CMA-001532,2024-06-15,17:29:13,2024,6,Saturday,17,Pallavaram,South West,Robbery,HIGH,12.962994,80.150909,Bag snatching during early morning hours,CLOSED
CMA-001533,2020-04-08,20:25:11,2020,4,Wednesday,20,Ambattur,North West,Theft,MEDIUM,13.116845,80.156999,Petty theft reported near a commercial establishment,UNDER_INVESTIGATION
CMA-001534,2023-04-29,00:09:19,2023,4,Saturday,0,Adyar,South,Robbery,LOW,13.005746,80.260767,Robbery at ATM vicinity,CLOSED
CMA-001535,2022-07-30,03:53:06,2022,7,Saturday,3,Thoraipakkam,South East,Cyber Crime,LOW,12.926384,80.229857,Victim defrauded via phishing link,UNDER_INVESTIGATION
CMA-001536,2021-05-13,04:05:49,2021,5,Thursday,4,Kodambakkam,West Central,Vandalism,LOW,13.054366,80.222202,Shop shutters damaged overnight,CLOSED
CMA-001537,2021-12-12,23:21:32,2021,12,Sunday,23,Triplicane,Central,Theft,LOW,13.058628,80.274089,Pickpocketing reported at a busy market,UNDER_INVESTIGATION
CMA-001538,2024-08-06,09:39:47,2024,8,Tuesday,9,Thoraipakkam,South East,Theft,LOW,12.928908,80.232452,Pickpocketing reported at a busy market,CLOSED
CMA-001539,2021-11-24,19:59:58,2021,11,Wednesday,19,Porur,West,Burglary,HIGH,13.033631,80.159337,Office premises burglarised overnight,CLOSED
CMA-001540,2021-08-31,01:35:36,2021,8,Tuesday,1,Tambaram,South West,Fraud,HIGH,12.927453,80.100760,Investment fraud complaint; victim lost savings,CLOSED
CMA-001541,2024-07-14,19:37:07,2024,7,Sunday,19,Ashok Nagar,Central,Robbery,HIGH,13.029599,80.211199,Bag snatching during early morning hours,CLOSED
CMA-001542,2020-02-09,22:25:08,2020,2,Sunday,22,Velachery,South,Vehicle Theft,MEDIUM,12.986014,80.216540,Car theft reported from residential street,CLOSED
CMA-001543,2022-11-23,19:05:19,2022,11,Wednesday,19,Nungambakkam,Central,Theft,LOW,13.052094,80.246969,Theft of personal belongings in a public area,UNDER_INVESTIGATION
CMA-001544,2023-02-18,02:38:25,2023,2,Saturday,2,Triplicane,Central,Cyber Crime,MEDIUM,13.054738,80.278276,Social media impersonation complaint,UNDER_INVESTIGATION
CMA-001545,2023-12-27,17:06:06,2023,12,Wednesday,17,Egmore,Central,Cyber Crime,LOW,13.075915,80.257462,Online banking fraud reported,CLOSED
CMA-001546,2022-11-17,20:01:38,2022,11,Thursday,20,Adyar,South,Chain Snatching,MEDIUM,13.005465,80.253844,Chain snatching incident on busy street,CLOSED
CMA-001547,2022-10-24,06:41:40,2022,10,Monday,6,Sholinganallur,South East,Cyber Crime,MEDIUM,12.901511,80.230266,Social media impersonation complaint,CLOSED
CMA-001548,2024-05-24,23:32:38,2024,5,Friday,23,Sholinganallur,South East,Cyber Crime,MEDIUM,12.902298,80.225105,OTP-based fraud reported; victim lost funds,CLOSED
CMA-001549,2023-12-27,19:13:49,2023,12,Wednesday,19,Velachery,South,Vehicle Theft,LOW,12.984399,80.222066,Vehicle stolen from commercial parking lot,CLOSED
CMA-001550,2021-08-18,02:53:07,2021,8,Wednesday,2,Mogappair,North West,Theft,HIGH,13.087018,80.177726,Shoplifting incident at a retail store,CLOSED
CMA-001551,2021-07-16,10:00:50,2021,7,Friday,10,Anna Nagar,North,Theft,MEDIUM,13.082961,80.208682,Petty theft reported near a commercial establishment,CLOSED
CMA-001552,2021-09-09,19:12:55,2021,9,Thursday,19,Adyar,South,Cyber Crime,LOW,13.003289,80.257839,Online banking fraud reported,CLOSED
CMA-001553,2021-06-29,12:44:16,2021,6,Tuesday,12,Nungambakkam,Central,Burglary,LOW,13.059103,80.245500,Commercial premises broken into during non-business hours,UNDER_INVESTIGATION
CMA-001554,2023-05-30,07:47:50,2023,5,Tuesday,7,Sholinganallur,South East,Vandalism,LOW,12.900866,80.226091,Shop shutters damaged overnight,CLOSED
CMA-001555,2024-05-11,19:59:26,2024,5,Saturday,19,Velachery,South,Cyber Crime,LOW,12.982238,80.213029,OTP-based fraud reported; victim lost funds,CLOSED
CMA-001556,2021-05-26,01:33:46,2021,5,Wednesday,1,Anna Nagar,North,Theft,LOW,13.082317,80.205916,Petty theft reported near a commercial establishment,CLOSED
CMA-001557,2024-05-04,18:19:26,2024,5,Saturday,18,Avadi,North West,Vehicle Theft,LOW,13.114346,80.101508,Vehicle stolen from commercial parking lot,CLOSED
CMA-001558,2020-06-16,09:55:40,2020,6,Tuesday,9,Kodambakkam,West Central,Theft,LOW,13.049432,80.221108,Petty theft reported near a commercial establishment,CLOSED
CMA-001559,2023-11-22,10:17:44,2023,11,Wednesday,10,Royapettah,Central,Cyber Crime,LOW,13.055313,80.262279,OTP-based fraud reported; victim lost funds,CLOSED
CMA-001560,2023-02-21,06:01:04,2023,2,Tuesday,6,Royapettah,Central,Cyber Crime,LOW,13.056689,80.260936,Social media impersonation complaint,CLOSED
CMA-001561,2022-06-01,13:45:29,2022,6,Wednesday,13,Adyar,South,Theft,LOW,12.997097,80.257090,Petty theft reported near a commercial establishment,CLOSED
CMA-001562,2020-06-07,14:29:31,2020,6,Sunday,14,Sholinganallur,South East,Theft,HIGH,12.905325,80.231345,Pickpocketing reported at a busy market,CLOSED
CMA-001563,2023-02-28,18:51:59,2023,2,Tuesday,18,Tambaram,South West,Assault,HIGH,12.921129,80.100097,Physical altercation at a commercial venue,CLOSED
CMA-001564,2021-06-16,01:12:29,2021,6,Wednesday,1,Saidapet,Central,Robbery,LOW,13.024977,80.226702,Street robbery reported; victim confronted by perpetrators,CLOSED
CMA-001565,2020-12-23,07:53:11,2020,12,Wednesday,7,Triplicane,Central,Robbery,LOW,13.057363,80.272596,Armed robbery at a small business,CLOSED
CMA-001566,2023-09-10,09:42:45,2023,9,Sunday,9,Mogappair,North West,Theft,MEDIUM,13.082094,80.179023,Theft of personal belongings in a public area,CLOSED
CMA-001567,2022-08-12,16:53:26,2022,8,Friday,16,Velachery,South,Vehicle Theft,HIGH,12.985759,80.222511,Car theft reported from residential street,UNDER_INVESTIGATION
CMA-001568,2024-09-19,07:54:22,2024,9,Thursday,7,Egmore,Central,Theft,LOW,13.070822,80.257633,Theft of personal belongings in a public area,UNDER_INVESTIGATION
CMA-001569,2022-08-12,18:10:38,2022,8,Friday,18,Avadi,North West,Vehicle Theft,LOW,13.119333,80.093706,Two-wheeler reported stolen from parking area,UNDER_INVESTIGATION
CMA-001570,2023-05-22,02:11:41,2023,5,Monday,2,Vadapalani,West Central,Vehicle Theft,MEDIUM,13.053877,80.210386,Motorcycle stolen during market visit,CLOSED
CMA-001571,2022-09-28,22:42:51,2022,9,Wednesday,22,Chromepet,South West,Harassment,LOW,12.947879,80.142858,Harassment complaint registered; offender fled,CLOSED
CMA-001572,2021-03-07,07:57:53,2021,3,Sunday,7,Ambattur,North West,Theft,LOW,13.117478,80.151909,Petty theft reported near a commercial establishment,CLOSED
CMA-001573,2023-03-19,20:07:45,2023,3,Sunday,20,Egmore,Central,Assault,LOW,13.070639,80.260083,Assault during a road-rage incident,CLOSED
CMA-001574,2021-01-16,16:01:16,2021,1,Saturday,16,Pallavaram,South West,Theft,LOW,12.970108,80.149669,Shoplifting incident at a retail store,CLOSED
CMA-001575,2021-03-11,00:00:49,2021,3,Thursday,0,Vadapalani,West Central,Chain Snatching,HIGH,13.054037,80.215095,Chain snatching reported near temple premises,UNDER_INVESTIGATION
CMA-001576,2023-03-04,17:37:46,2023,3,Saturday,17,Velachery,South,Robbery,MEDIUM,12.977799,80.217910,Street robbery reported; victim confronted by perpetrators,CLOSED
CMA-001577,2023-08-29,00:24:45,2023,8,Tuesday,0,Mylapore,Central,Theft,LOW,13.037900,80.272499,Petty theft reported near a commercial establishment,CLOSED
CMA-001578,2024-03-02,21:04:15,2024,3,Saturday,21,T Nagar,Central,Fraud,MEDIUM,13.037467,80.231812,Investment fraud complaint; victim lost savings,CLOSED
CMA-001579,2020-03-31,19:03:54,2020,3,Tuesday,19,Vadapalani,West Central,Theft,MEDIUM,13.045629,80.212954,Pickpocketing reported at a busy market,CLOSED
CMA-001580,2020-07-03,18:31:19,2020,7,Friday,18,Perambur,North,Fraud,MEDIUM,13.113986,80.231293,Cheating complaint filed against unknown person,CLOSED
CMA-001581,2023-07-07,18:48:48,2023,7,Friday,18,Sholinganallur,South East,Chain Snatching,MEDIUM,12.905298,80.229304,Chain snatching incident on busy street,CLOSED
CMA-001582,2020-09-13,06:04:42,2020,9,Sunday,6,Vadapalani,West Central,Assault,MEDIUM,13.047515,80.212832,Physical altercation reported in public area,CLOSED
CMA-001583,2023-03-28,15:38:28,2023,3,Tuesday,15,Kodambakkam,West Central,Robbery,MEDIUM,13.047863,80.222253,Armed robbery at a small business,CLOSED
CMA-001584,2022-02-15,05:27:31,2022,2,Tuesday,5,Egmore,Central,Theft,LOW,13.071717,80.265447,Shoplifting incident at a retail store,CLOSED
CMA-001585,2020-07-22,18:17:26,2020,7,Wednesday,18,Vadapalani,West Central,Robbery,HIGH,13.052790,80.208495,Armed robbery at a small business,UNDER_INVESTIGATION
CMA-001586,2024-10-14,02:35:29,2024,10,Monday,2,Triplicane,Central,Burglary,MEDIUM,13.057443,80.276511,Commercial premises broken into during non-business hours,CLOSED
CMA-001587,2021-10-28,22:53:55,2021,10,Thursday,22,Adyar,South,Fraud,HIGH,12.999723,80.258841,Investment fraud complaint; victim lost savings,UNDER_INVESTIGATION
CMA-001588,2022-05-04,02:50:01,2022,5,Wednesday,2,Chromepet,South West,Theft,HIGH,12.951377,80.139906,Petty theft reported near a commercial establishment,CLOSED
CMA-001589,2024-08-24,17:04:10,2024,8,Saturday,17,Chromepet,South West,Theft,MEDIUM,12.955842,80.145406,Shoplifting incident at a retail store,CLOSED
CMA-001590,2021-01-01,08:22:59,2021,1,Friday,8,Kodambakkam,West Central,Burglary,LOW,13.052803,80.218978,Office premises burglarised overnight,CLOSED
CMA-001591,2022-03-18,13:19:23,2022,3,Friday,13,Guindy,Central,Robbery,MEDIUM,13.005283,80.216571,Bag snatching during early morning hours,CLOSED
CMA-001592,2021-09-14,15:18:20,2021,9,Tuesday,15,Saidapet,Central,Chain Snatching,LOW,13.020242,80.223971,Gold chain snatched by two-wheeler-borne persons,CLOSED
CMA-001593,2020-02-08,11:51:05,2020,2,Saturday,11,Thoraipakkam,South East,Theft,MEDIUM,12.920700,80.226774,Pickpocketing reported at a busy market,UNDER_INVESTIGATION
CMA-001594,2022-07-25,18:09:42,2022,7,Monday,18,Chromepet,South West,Vehicle Theft,LOW,12.946855,80.146418,Car theft reported from residential street,CLOSED
CMA-001595,2020-05-22,17:08:21,2020,5,Friday,17,Pallavaram,South West,Cyber Crime,LOW,12.963205,80.146702,Social media impersonation complaint,CLOSED
CMA-001596,2022-05-25,09:41:03,2022,5,Wednesday,9,Guindy,Central,Cyber Crime,MEDIUM,13.003381,80.219329,Online banking fraud reported,UNDER_INVESTIGATION
CMA-001597,2021-12-27,23:02:52,2021,12,Monday,23,Nungambakkam,Central,Vandalism,MEDIUM,13.059642,80.247275,Public property damaged by unknown persons,UNDER_INVESTIGATION
CMA-001598,2022-09-07,02:35:16,2022,9,Wednesday,2,Triplicane,Central,Theft,MEDIUM,13.057142,80.275389,Petty theft reported near a commercial establishment,CLOSED
CMA-001599,2024-04-22,22:40:09,2024,4,Monday,22,Anna Nagar,North,Theft,LOW,13.080918,80.207875,Pickpocketing reported at a busy market,CLOSED
CMA-001600,2022-10-02,18:07:29,2022,10,Sunday,18,Kodambakkam,West Central,Theft,LOW,13.051255,80.225765,Pickpocketing reported at a busy market,CLOSED
CMA-001601,2023-04-06,00:15:08,2023,4,Thursday,0,Saidapet,Central,Cyber Crime,LOW,13.015804,80.223971,Social media impersonation complaint,CLOSED
CMA-001602,2024-04-12,16:51:18,2024,4,Friday,16,Pallavaram,South West,Assault,MEDIUM,12.965816,80.149001,Assault during a road-rage incident,UNDER_INVESTIGATION
CMA-001603,2020-07-03,07:01:48,2020,7,Friday,7,Royapettah,Central,Vehicle Theft,LOW,13.056480,80.260644,Vehicle stolen from commercial parking lot,CLOSED
CMA-001604,2024-09-10,18:17:33,2024,9,Tuesday,18,Anna Nagar,North,Fraud,MEDIUM,13.080743,80.207209,Investment fraud complaint; victim lost savings,UNDER_INVESTIGATION
CMA-001605,2023-08-27,13:27:25,2023,8,Sunday,13,Velachery,South,Theft,MEDIUM,12.985341,80.222390,Pickpocketing reported at a busy market,CLOSED
CMA-001606,2024-06-29,10:30:39,2024,6,Saturday,10,Saidapet,Central,Burglary,HIGH,13.018816,80.221716,Commercial premises broken into during non-business hours,CLOSED
CMA-001607,2022-12-08,12:36:22,2022,12,Thursday,12,Porur,West,Fraud,LOW,13.039992,80.161081,Job offer scam reported,CLOSED
CMA-001608,2022-05-23,05:55:30,2022,5,Monday,5,Vadapalani,West Central,Theft,LOW,13.045237,80.212036,Petty theft reported near a commercial establishment,UNDER_INVESTIGATION
CMA-001609,2020-08-17,02:03:49,2020,8,Monday,2,Porur,West,Burglary,MEDIUM,13.036511,80.159870,House break-in reported; valuables stolen,CLOSED
CMA-001610,2021-04-08,00:48:24,2021,4,Thursday,0,Saidapet,Central,Burglary,HIGH,13.020434,80.228867,Commercial premises broken into during non-business hours,CLOSED
CMA-001611,2023-12-04,16:44:12,2023,12,Monday,16,T Nagar,Central,Fraud,LOW,13.040109,80.232202,Real-estate fraud complaint registered,CLOSED
CMA-001612,2024-08-24,03:12:10,2024,8,Saturday,3,Chromepet,South West,Cyber Crime,LOW,12.948184,80.141832,Social media impersonation complaint,CLOSED
CMA-001613,2024-03-23,21:32:48,2024,3,Saturday,21,Thoraipakkam,South East,Robbery,LOW,12.925846,80.231795,Bag snatching during early morning hours,CLOSED
CMA-001614,2022-06-18,06:23:16,2022,6,Saturday,6,Mogappair,North West,Cyber Crime,MEDIUM,13.087241,80.181599,Online banking fraud reported,CLOSED
CMA-001615,2023-06-25,04:39:25,2023,6,Sunday,4,Triplicane,Central,Cyber Crime,MEDIUM,13.057038,80.280117,Online banking fraud reported,UNDER_INVESTIGATION
CMA-001616,2021-06-01,19:13:37,2021,6,Tuesday,19,Velachery,South,Fraud,LOW,12.978110,80.221631,Real-estate fraud complaint registered,CLOSED
CMA-001617,2024-05-25,19:48:21,2024,5,Saturday,19,Ashok Nagar,Central,Fraud,LOW,13.032624,80.209517,Cheating complaint filed against unknown person,CLOSED
CMA-001618,2020-11-26,20:36:16,2020,11,Thursday,20,Avadi,North West,Theft,LOW,13.111655,80.097518,Petty theft reported near a commercial establishment,CLOSED
CMA-001619,2022-07-17,23:44:11,2022,7,Sunday,23,Chromepet,South West,Vehicle Theft,HIGH,12.952051,80.144592,Car theft reported from residential street,CLOSED
CMA-001620,2024-05-16,10:58:37,2024,5,Thursday,10,Mylapore,Central,Vandalism,MEDIUM,13.037603,80.263273,Shop shutters damaged overnight,UNDER_INVESTIGATION
CMA-001621,2022-07-02,21:51:05,2022,7,Saturday,21,Tambaram,South West,Cyber Crime,LOW,12.920061,80.096006,Social media impersonation complaint,CLOSED
CMA-001622,2023-07-21,09:02:47,2023,7,Friday,9,Kodambakkam,West Central,Burglary,HIGH,13.052045,80.218740,Office premises burglarised overnight,CLOSED
CMA-001623,2024-01-19,17:20:58,2024,1,Friday,17,Adyar,South,Cyber Crime,LOW,13.002071,80.261379,OTP-based fraud reported; victim lost funds,CLOSED
CMA-001624,2020-05-04,00:17:51,2020,5,Monday,0,Guindy,Central,Theft,LOW,13.005242,80.225487,Petty theft reported near a commercial establishment,CLOSED
CMA-001625,2022-03-26,00:11:25,2022,3,Saturday,0,Anna Nagar,North,Cyber Crime,MEDIUM,13.086021,80.211749,OTP-based fraud reported; victim lost funds,UNDER_INVESTIGATION
CMA-001626,2023-03-30,23:13:10,2023,3,Thursday,23,Chromepet,South West,Theft,LOW,12.949048,80.139177,Petty theft reported near a commercial establishment,CLOSED
CMA-001627,2021-12-02,05:02:46,2021,12,Thursday,5,Sholinganallur,South East,Cyber Crime,HIGH,12.900111,80.228133,Social media impersonation complaint,CLOSED
CMA-001628,2024-01-12,21:57:59,2024,1,Friday,21,Saidapet,Central,Vehicle Theft,LOW,13.023683,80.223972,Two-wheeler reported stolen from parking area,CLOSED
CMA-001629,2023-02-28,20:49:35,2023,2,Tuesday,20,Sholinganallur,South East,Chain Snatching,LOW,12.905544,80.224830,Chain snatching reported near temple premises,CLOSED
CMA-001630,2020-05-19,12:08:23,2020,5,Tuesday,12,Perambur,North,Cyber Crime,LOW,13.116583,80.231583,Social media impersonation complaint,UNDER_INVESTIGATION
CMA-001631,2023-12-02,21:31:36,2023,12,Saturday,21,Saidapet,Central,Burglary,LOW,13.022023,80.220126,House break-in reported; valuables stolen,CLOSED
CMA-001632,2023-08-23,11:53:42,2023,8,Wednesday,11,Ambattur,North West,Burglary,LOW,13.116110,80.151415,Office premises burglarised overnight,CLOSED
CMA-001633,2020-10-21,07:11:48,2020,10,Wednesday,7,Mylapore,Central,Vehicle Theft,LOW,13.034367,80.269547,Car theft reported from residential street,CLOSED
